,0
ZINST1,109.30150604248048
UOVER,7.073688507080079
ZINST58,181.56853179931642
ZINST64,90.82212371826172
ZINST79,145.13945770263672
ZINST80,145.24874267578127
ZINST81,143.1912612915039
ZINST76,110.00000000000001
ZINST77,110.00000000000001
ZINST78,110.00000000000001
